pl_hostname,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,pl_radj,st_teff,st_mass,st_rad,pl_trandur,pl_ratdor
Kepler-256,Transit,4,1.62049300,0.027000,,,0.142,5551.00,,1.30,0.0934000,
Kepler-256,Transit,4,3.38802000,0.045000,,,0.192,5551.00,,1.30,0.1095000,
Kepler-256,Transit,4,5.83917200,0.064000,,,0.221,5551.00,,1.30,0.1306000,
Kepler-256,Transit,4,10.68157200,0.096000,,,0.210,5551.00,,1.30,0.1476000,
Kepler-257,Transit,3,2.38266700,0.034000,,,0.233,5180.00,,1.04,0.0755000,
Kepler-257,Transit,3,6.58148400,0.066000,,,0.483,5180.00,,1.04,0.1370000,
Kepler-257,Transit,3,24.66455100,0.160000,,,0.442,5180.00,,1.04,0.1106000,
Kepler-258,Transit,2,13.19722000,0.103000,,,0.362,4942.00,,0.92,0.1424000,
Kepler-258,Transit,2,33.65307900,0.193000,,,0.322,4942.00,,0.92,0.1719000,
Kepler-259,Transit,2,8.11531700,0.079000,,,0.250,5938.00,,0.90,0.1231000,
Kepler-259,Transit,2,36.92493100,0.217000,,,0.241,5938.00,,0.90,0.1968000,
Kepler-26,Transit,4,12.28000000,,,0.01611,0.248,3914.00,0.54,0.51,,
Kepler-26,Transit,4,17.25590000,,,0.01951,0.243,3914.00,0.54,0.51,,
Kepler-26,Transit,4,3.54391900,0.039000,,,0.095,3914.00,0.54,0.51,0.0838000,
Kepler-26,Transit,4,46.82791500,0.220000,,,0.215,3914.00,0.54,0.51,0.0868000,
Kepler-260,Transit,2,8.18739900,0.075000,,,0.179,5250.00,,0.86,0.1261000,
Kepler-260,Transit,2,76.05017800,0.332000,,,0.155,5250.00,,0.86,0.2844000,
Kepler-261,Transit,2,10.38122700,0.088000,,,0.194,5098.00,,0.79,0.1150000,
Kepler-261,Transit,2,24.57085800,0.156000,,,0.178,5098.00,,0.79,0.1150000,
Kepler-262,Transit,2,13.06085500,0.108000,,,0.121,5841.00,,0.88,0.1366000,
Kepler-262,Transit,2,21.85372200,0.152000,,,0.146,5841.00,,0.88,0.1454000,
Kepler-263,Transit,2,16.56808700,0.120000,,,0.238,5265.00,,0.79,0.1726000,
Kepler-263,Transit,2,47.33277300,0.242000,,,0.220,5265.00,,0.79,0.1279000,
Kepler-264,Transit,2,40.80623100,0.249000,,,0.297,6158.00,,1.55,0.5939000,
Kepler-264,Transit,2,140.10126100,0.566000,,,0.252,6158.00,,1.55,0.7472000,
Kepler-265,Transit,4,6.84626200,0.069000,,,0.166,5835.00,,1.10,0.1496000,
Kepler-265,Transit,4,17.02893700,0.127000,,,0.235,5835.00,,1.10,0.1972000,
Kepler-265,Transit,4,43.13061700,0.236000,,,0.222,5835.00,,1.10,0.1277000,
Kepler-265,Transit,4,67.83102400,0.319000,,,0.231,5835.00,,1.10,0.2944000,
Kepler-266,Transit,2,6.61833000,0.071000,,,0.221,5885.00,,1.03,0.1549000,
Kepler-266,Transit,2,107.72360100,0.457000,,,0.347,5885.00,,1.03,0.3367000,
Kepler-267,Transit,3,3.35372800,0.037000,,,0.177,4258.00,,0.56,0.0622000,
Kepler-267,Transit,3,6.87745000,0.060000,,,0.190,4258.00,,0.56,0.0563000,
Kepler-267,Transit,3,28.46451500,0.154000,,,0.203,4258.00,,0.56,0.1143000,
Kepler-268,Transit,2,25.93413800,0.180000,,,0.227,6081.00,,1.27,0.1905000,
Kepler-268,Transit,2,83.44639300,0.391000,,,0.302,6081.00,,1.27,0.3008000,
Kepler-269,Transit,2,5.32671800,0.061000,,,0.220,5847.00,,0.96,0.1411000,
Kepler-269,Transit,2,8.12789900,0.081000,,,0.151,5847.00,,0.96,0.1625000,
Kepler-27,Transit,2,15.33480000,0.118000,,9.11000,0.357,5400.00,0.65,0.59,0.1446000,
Kepler-27,Transit,2,31.33090000,0.191000,,13.80000,0.437,5400.00,0.65,0.59,0.1979000,
Kepler-270,Transit,2,11.47609400,0.107000,,,0.179,6067.00,,1.46,0.2027000,
Kepler-270,Transit,2,25.26288700,0.180000,,,0.158,6067.00,,1.46,0.1541000,
Kepler-271,Transit,3,10.43547805,,,,0.110,5555.00,0.90,0.87,0.1418630,
Kepler-271,Transit,3,7.41086267,,,,0.085,5555.00,0.90,0.87,0.1365380,
Kepler-271,Transit,3,5.24972541,,,,0.059,5555.00,0.90,0.87,0.1152500,
Kepler-272,Transit,3,2.97135300,0.038000,,,0.128,5297.00,,0.93,0.1103000,
Kepler-272,Transit,3,6.05734200,0.061000,,,0.160,5297.00,,0.93,0.1540000,
Kepler-272,Transit,3,10.93730400,0.091000,,,0.201,5297.00,,0.93,0.1285000,
Kepler-273,Transit,2,2.93653200,0.037000,,,0.134,5626.00,,0.81,0.0710000,
Kepler-273,Transit,2,8.01492700,0.073000,,,0.177,5626.00,,0.81,0.1408000,
Kepler-274,Transit,2,11.63478800,0.101000,,,0.137,6023.00,,1.01,0.2309000,
Kepler-274,Transit,2,33.19786100,0.204000,,,0.164,6023.00,,1.01,0.1893000,
Kepler-275,Transit,3,10.30068200,0.098000,,,0.209,6165.00,,1.38,0.2070000,
Kepler-275,Transit,3,16.08813400,0.132000,,,0.302,6165.00,,1.38,0.2453000,
Kepler-275,Transit,3,35.67606200,0.224000,,,0.297,6165.00,,1.38,0.3181000,
Kepler-276,Transit,3,14.12841000,0.119000,,,0.256,6105.00,,1.05,0.1555000,
Kepler-276,Transit,3,31.88400000,,,0.05200,0.259,6105.00,,1.05,,
Kepler-276,Transit,3,48.64800000,,,0.05100,0.250,6105.00,,1.05,,
Kepler-277,Transit,2,17.32400000,,,0.27500,0.261,5946.00,,1.65,,
Kepler-277,Transit,2,33.00600000,,,0.20200,0.300,5946.00,,1.65,,
Kepler-278,Transit,2,30.16054600,0.207000,,,0.363,4991.00,,2.94,0.3128000,
Kepler-278,Transit,2,51.07877500,0.294000,,,0.320,4991.00,,2.94,0.4715000,
Kepler-279,Transit,3,12.30968100,0.112000,,,0.323,6363.00,,1.75,0.2445000,
Kepler-279,Transit,3,35.73600000,,,0.15500,0.384,6363.00,,1.75,,
Kepler-279,Transit,3,54.41400000,,,0.11800,0.277,6363.00,,1.75,,
Kepler-28,Transit,2,5.91230000,0.062000,,1.51000,0.321,4590.00,0.75,0.70,0.1154000,
Kepler-28,Transit,2,8.98580000,0.081000,,1.36000,0.303,4590.00,0.75,0.70,0.1829000,
Kepler-280,Transit,2,2.13954200,0.032000,,,0.129,5744.00,,0.89,0.0842000,
Kepler-280,Transit,2,4.80709100,0.056000,,,0.179,5744.00,,0.89,0.0375000,
Kepler-281,Transit,2,14.64600800,0.117000,,,0.252,5723.00,,0.90,0.2622000,
Kepler-281,Transit,2,36.33737300,0.215000,,,0.474,5723.00,,0.90,0.2837000,
Kepler-282,Transit,4,9.22052400,0.082000,,,0.090,5602.00,,0.90,0.2020000,
Kepler-282,Transit,4,13.63872300,0.106000,,,0.107,5602.00,,0.90,0.2322000,
Kepler-282,Transit,4,24.80600000,,,0.19200,0.219,5602.00,,0.90,,
Kepler-282,Transit,4,44.34700000,,,0.17700,0.277,5602.00,,0.90,,
Kepler-283,Transit,2,11.00815100,0.082000,,,0.190,4351.00,,0.57,0.0870000,
Kepler-283,Transit,2,92.74371100,0.341000,,,0.162,4351.00,,0.57,0.2616000,
Kepler-284,Transit,2,12.69914900,0.104000,,,0.200,5615.00,,0.81,0.1175000,
Kepler-284,Transit,2,37.51445600,0.213000,,,0.233,5615.00,,0.81,0.2230000,
Kepler-285,Transit,2,2.63386700,0.036000,,,0.120,5411.00,,0.81,0.0859000,
Kepler-285,Transit,2,6.18667600,0.064000,,,0.100,5411.00,,0.81,0.1212000,
Kepler-286,Transit,4,1.79630200,0.027000,,,0.111,5580.00,,0.86,0.0822000,
Kepler-286,Transit,4,3.46809500,0.042000,,,0.122,5580.00,,0.86,0.0960000,
Kepler-286,Transit,4,5.91432300,0.061000,,,0.119,5580.00,,0.86,0.1106000,
Kepler-286,Transit,4,29.22128900,0.176000,,,0.158,5580.00,,0.86,0.1638000,
Kepler-287,Transit,2,20.34219900,0.145000,,,0.208,5806.00,,1.03,0.0940000,
Kepler-287,Transit,2,44.85189600,0.246000,,,0.291,5806.00,,1.03,0.1493000,
Kepler-288,Transit,3,6.09732600,0.065000,,,0.149,5918.00,,1.09,0.1377000,
Kepler-288,Transit,3,19.30577200,0.140000,,,0.254,5918.00,,1.09,0.1747000,
Kepler-288,Transit,3,56.63374200,0.287000,,,0.238,5918.00,,1.09,0.2516000,
Kepler-289,Transit,3,34.54500000,0.210000,,0.02300,0.192,5990.00,1.08,1.00,0.1324000,45.900000
Kepler-289,Transit,3,125.85180000,0.510000,,0.42000,1.034,5990.00,1.08,1.00,0.3361000,108.600000
Kepler-289,Transit,3,66.06340000,0.330000,,0.01300,0.239,5990.00,1.08,1.00,0.1482000,70.700000
Kepler-29,Transit,2,10.33840000,,,0.01419,0.299,5701.00,0.98,0.93,,
Kepler-29,Transit,2,13.28840000,,,0.01259,0.280,5701.00,0.98,0.93,,
Kepler-290,Transit,2,14.58934700,0.110000,,,0.201,5147.00,,0.74,0.1002000,
Kepler-290,Transit,2,36.77031000,0.205000,,,0.241,5147.00,,0.74,0.1782000,
Kepler-291,Transit,2,3.54651100,0.047000,,,0.193,6002.00,,1.02,0.0944000,
Kepler-291,Transit,2,5.70078600,0.065000,,,0.168,6002.00,,1.02,0.0686000,
Kepler-292,Transit,5,2.58082700,0.035000,,,0.118,5299.00,,0.83,0.0872000,
Kepler-292,Transit,5,3.71533500,0.045000,,,0.131,5299.00,,0.83,0.0967000,
Kepler-292,Transit,5,7.05567900,0.068000,,,0.199,5299.00,,0.83,0.1310000,
Kepler-292,Transit,5,11.97901000,0.097000,,,0.238,5299.00,,0.83,0.1706000,
Kepler-292,Transit,5,20.83423700,0.141000,,,0.210,5299.00,,0.83,0.1809000,
Kepler-293,Transit,2,19.25419600,0.144000,,,0.274,5804.00,,0.96,0.1889000,
Kepler-293,Transit,2,54.15574300,0.286000,,,0.342,5804.00,,0.96,0.1920000,
Kepler-294,Transit,2,3.70121200,0.048000,,,0.158,5913.00,,0.98,0.1032000,
Kepler-294,Transit,2,6.62640000,0.071000,,,0.242,5913.00,,0.98,0.1323000,
Kepler-295,Transit,3,12.64516400,0.099000,,,0.109,5603.00,,0.90,0.3589000,
Kepler-295,Transit,3,21.52625800,0.142000,,,0.104,5603.00,,0.90,0.3422000,
Kepler-295,Transit,3,33.88405400,0.192000,,,0.121,5603.00,,0.90,0.2239000,
Kepler-296,Transit,5,10.86438400,0.079000,0.330000,,0.144,3740.00,0.50,0.48,,35.500000
Kepler-296,Transit,5,5.84163660,0.052100,0.330000,,0.178,3740.00,0.50,0.48,,23.500000
Kepler-296,Transit,5,19.85029100,0.118000,0.330000,,0.186,3740.00,0.50,0.48,,53.100000
Kepler-296,Transit,5,34.14211000,0.169000,0.330000,,0.136,3740.00,0.50,0.48,,76.200000
Kepler-296,Transit,5,63.33627000,0.255000,0.330000,,0.161,3740.00,0.50,0.48,,115.100000
Kepler-297,Transit,2,38.87182600,0.217000,,,0.256,5619.00,,0.92,0.2552000,
Kepler-297,Transit,2,74.92013700,0.336000,,,0.583,5619.00,,0.92,0.1998000,
Kepler-298,Transit,3,10.47546400,0.080000,,,0.175,4465.00,,0.58,0.0967000,
Kepler-298,Transit,3,22.92881000,0.136000,,,0.172,4465.00,,0.58,0.0999000,
Kepler-298,Transit,3,77.47363300,0.305000,,,0.223,4465.00,,0.58,0.1847000,
Kepler-299,Transit,4,2.92712800,0.040000,,,0.118,5617.00,,1.03,0.1061000,
Kepler-299,Transit,4,6.88587500,0.070000,,,0.236,5617.00,,1.03,0.1670000,
Kepler-299,Transit,4,15.05478600,0.118000,,,0.166,5617.00,,1.03,0.1783000,
Kepler-299,Transit,4,38.28548900,0.220000,,,0.167,5617.00,,1.03,0.2349000,
Kepler-30,Transit,3,29.33434000,0.180000,0.042000,0.03600,0.348,5498.00,0.99,0.95,,
Kepler-30,Transit,3,60.32310500,0.300000,0.011100,2.01000,1.097,5498.00,0.99,0.95,,
Kepler-30,Transit,3,143.34394000,0.500000,0.022000,0.07300,0.785,5498.00,0.99,0.95,,
Kepler-300,Transit,2,10.44634700,0.094000,,,0.149,5986.00,,0.90,0.0913000,
Kepler-300,Transit,2,40.71495500,0.232000,,,0.201,5986.00,,0.90,0.3622000,
Kepler-301,Transit,3,2.50855300,0.036000,,,0.120,5815.00,,0.90,0.0956000,
Kepler-301,Transit,3,5.41902600,0.060000,,,0.120,5815.00,,0.90,0.0950000,
Kepler-301,Transit,3,13.75124300,0.112000,,,0.156,5815.00,,0.90,0.1649000,
Kepler-302,Transit,2,30.18410400,0.193000,,,0.362,5740.00,,1.22,0.2475000,
Kepler-302,Transit,2,127.28218400,0.503000,,,1.111,5740.00,,1.22,0.2983000,
Kepler-303,Transit,2,1.93705500,0.024000,,,0.079,3944.00,,0.48,0.0640000,
Kepler-303,Transit,2,7.06114900,0.057000,,,0.102,3944.00,,0.48,0.0439000,
Kepler-304,Transit,4,3.29570900,0.039000,,,0.255,4731.00,,0.69,0.0749000,
Kepler-304,Transit,4,5.31594600,0.054000,,,0.194,4731.00,,0.69,0.0464000,
Kepler-304,Transit,4,9.65347100,0.080000,,,0.245,4731.00,,0.69,0.1245000,
Kepler-304,Transit,4,1.49914695,,,,0.107,4731.00,,0.69,0.0600870,
Kepler-305,Transit,3,5.48700000,,,0.03300,0.321,5100.00,,0.79,,
Kepler-305,Transit,3,8.29100000,,,0.01900,0.294,5100.00,,0.79,,
Kepler-305,Transit,3,16.73866100,0.121000,,,0.242,5100.00,,0.79,0.1025000,
Kepler-306,Transit,4,4.64618600,0.050000,,,0.136,4954.00,,0.72,0.0965000,
Kepler-306,Transit,4,7.24019300,0.067000,,,0.210,4954.00,,0.72,0.1272000,
Kepler-306,Transit,4,17.32664400,0.120000,,,0.220,4954.00,,0.72,0.1990000,
Kepler-306,Transit,4,44.84097500,0.227000,,,0.203,4954.00,,0.72,0.2285000,
Kepler-307,Transit,2,10.42080000,,,0.02341,0.217,5367.00,0.91,0.81,,
Kepler-307,Transit,2,13.07290000,,,0.01145,0.196,5367.00,0.91,0.81,,
Kepler-308,Transit,2,9.69492800,0.090000,,,0.189,5895.00,,0.94,0.1087000,
Kepler-308,Transit,2,15.38231000,0.123000,,,0.193,5895.00,,0.94,0.1646000,
Kepler-309,Transit,2,5.92365300,0.059000,,,0.139,4713.00,,0.72,0.1161000,
Kepler-309,Transit,2,105.35638300,0.401000,,,0.224,4713.00,,0.72,0.1524000,
Kepler-31,Transit,3,20.86130000,0.160000,,,0.491,6340.00,1.21,1.22,0.2080000,
Kepler-31,Transit,3,42.63180000,0.260000,,4.70000,0.473,6340.00,1.21,1.22,0.2510000,
Kepler-31,Transit,3,87.64510000,0.400000,,6.80000,0.348,6340.00,1.21,1.22,0.3440000,
Kepler-310,Transit,3,13.93069800,0.111000,,,0.106,5797.00,,0.88,0.0877000,
Kepler-310,Transit,3,56.47542000,0.281000,,,0.302,5797.00,,0.88,0.2555000,
Kepler-310,Transit,3,92.87612500,0.392000,,,0.220,5797.00,,0.88,0.2969000,
Kepler-311,Transit,2,9.17609200,0.087000,,,0.152,5905.00,,1.19,0.1809000,
Kepler-311,Transit,2,19.73828600,0.145000,,,0.128,5905.00,,1.19,0.2025000,
Kepler-312,Transit,2,1.77241900,0.031000,,,0.115,6115.00,,1.47,0.1022000,
Kepler-312,Transit,2,19.74741200,0.153000,,,0.281,6115.00,,1.47,0.1407000,
Kepler-313,Transit,2,14.97041800,0.125000,,,0.226,5727.00,,1.54,0.2441000,
Kepler-313,Transit,2,32.27327300,0.208000,,,0.229,5727.00,,1.54,0.2713000,
Kepler-314,Transit,2,2.46106900,0.035000,,,0.074,5378.00,,0.95,0.0955000,
Kepler-314,Transit,2,5.96039200,0.064000,,,0.259,5378.00,,0.95,0.1152000,
Kepler-315,Transit,2,96.10114100,0.402000,,,0.336,5796.00,,1.04,0.3483000,
Kepler-315,Transit,2,265.46933500,0.791000,,,0.370,5796.00,,1.04,0.4243000,
Kepler-316,Transit,2,2.24050800,0.027000,,,0.095,4204.00,,0.52,0.0579000,
Kepler-316,Transit,2,6.82776600,0.058000,,,0.103,4204.00,,0.52,0.1008000,
Kepler-317,Transit,2,5.52424200,0.061000,,,0.186,5497.00,,0.94,0.1113000,
Kepler-317,Transit,2,8.77501000,0.083000,,,0.153,5497.00,,0.94,0.1190000,
Kepler-318,Transit,2,4.66271500,0.056000,,,0.420,5746.00,,1.19,0.1144000,
Kepler-318,Transit,2,11.81500700,0.105000,,,0.328,5746.00,,1.19,0.1065000,
Kepler-319,Transit,3,4.36270500,0.051000,,,0.145,5526.00,,0.90,0.0914000,
Kepler-319,Transit,3,6.94135700,0.069000,,,0.235,5526.00,,0.90,0.0746000,
Kepler-319,Transit,3,31.78192500,0.191000,,,0.204,5526.00,,0.90,0.1610000,
Kepler-32,Transit,5,5.90124000,0.050000,,4.10000,0.196,3900.00,0.58,0.53,0.0880000,
Kepler-32,Transit,5,8.75220000,0.090000,,0.50000,0.178,3900.00,0.58,0.53,0.0970000,
Kepler-32,Transit,5,22.78020000,0.130000,,,0.241,3900.00,0.58,0.53,0.1240000,
Kepler-32,Transit,5,2.89600000,0.033000,,,0.134,3900.00,0.58,0.53,0.0530000,
Kepler-32,Transit,5,0.74296000,0.013000,,,0.073,3900.00,0.58,0.53,0.0390000,
Kepler-320,Transit,2,8.37155400,0.085000,,,0.102,6435.00,,1.11,0.1683000,
Kepler-320,Transit,2,17.93493700,0.142000,,,0.122,6435.00,,1.11,0.2192000,
Kepler-321,Transit,2,4.91537900,0.057000,,,0.158,5740.00,,1.19,0.1135000,
Kepler-321,Transit,2,13.09392100,0.110000,,,0.207,5740.00,,1.19,0.0892000,
Kepler-322,Transit,2,1.65388800,0.027000,,,0.090,5388.00,,0.89,0.0697000,
Kepler-322,Transit,2,4.33723400,0.051000,,,0.149,5388.00,,0.89,0.1023000,
Kepler-323,Transit,2,1.67832700,0.028000,,,0.128,5987.00,,1.18,0.0983000,
Kepler-323,Transit,2,3.55382200,0.046000,,,0.145,5987.00,,1.18,0.1271000,
Kepler-324,Transit,2,4.38531500,0.050000,,,0.102,5194.00,,0.84,0.1037000,
Kepler-324,Transit,2,51.80561200,0.260000,,,0.281,5194.00,,0.84,0.2745000,
Kepler-325,Transit,3,4.54443900,0.053000,,,0.260,5752.00,,1.00,0.0732000,
Kepler-325,Transit,3,12.76217200,0.105000,,,0.227,5752.00,,1.00,0.0766000,
Kepler-325,Transit,3,38.71518500,0.220000,,,0.249,5752.00,,1.00,0.1441000,
Kepler-326,Transit,3,2.24832900,0.032000,,,0.136,5105.00,,0.80,0.0863000,
Kepler-326,Transit,3,4.58035800,0.051000,,,0.125,5105.00,,0.80,0.0892000,
Kepler-326,Transit,3,6.76688800,0.066000,,,0.108,5105.00,,0.80,0.0680000,
Kepler-327,Transit,3,2.54957500,0.029000,,,0.099,3799.00,,0.49,0.0695000,
Kepler-327,Transit,3,5.21233300,0.047000,,,0.092,3799.00,,0.49,0.0887000,
Kepler-327,Transit,3,13.96945700,0.090000,,,0.154,3799.00,,0.49,0.0587000,
Kepler-328,Transit,2,34.92100000,,,0.09000,0.205,5914.00,1.10,1.00,,
Kepler-328,Transit,2,71.31200000,,,0.12400,0.482,5914.00,1.10,1.00,,
Kepler-329,Transit,2,7.41639700,0.061000,,,0.125,4257.00,,0.52,0.0903000,
Kepler-329,Transit,2,18.68473700,0.113000,,,0.172,4257.00,,0.52,0.1645000,
Kepler-33,Transit,5,5.66793000,0.067700,0.000000,,0.155,5904.00,1.29,1.82,0.2033000,7.870000
Kepler-33,Transit,5,13.17562000,0.118900,0.000000,,0.285,5904.00,1.29,1.82,0.2792000,13.800000
Kepler-33,Transit,5,21.77596000,0.166200,0.000000,,0.477,5904.00,1.29,1.82,0.3338000,19.300000
Kepler-33,Transit,5,31.78440000,0.213800,0.000000,,0.359,5904.00,1.29,1.82,0.3708000,24.900000
Kepler-33,Transit,5,41.02902000,0.253500,0.000000,,0.398,5904.00,1.29,1.82,0.4113000,29.500000
Kepler-330,Transit,2,8.25978000,0.075000,,,0.120,5117.00,,0.72,0.1252000,
Kepler-330,Transit,2,15.95538700,0.116000,,,0.174,5117.00,,0.72,0.1632000,
Kepler-331,Transit,3,8.45749600,0.065000,,,0.162,4347.00,,0.49,0.0960000,
Kepler-331,Transit,3,17.28111000,0.105000,,,0.164,4347.00,,0.49,0.1155000,
Kepler-331,Transit,3,32.13432800,0.159000,,,0.146,4347.00,,0.49,0.1173000,
Kepler-332,Transit,3,7.62632400,0.070000,,,0.104,4955.00,,0.72,0.0987000,
Kepler-332,Transit,3,15.99562200,0.114000,,,0.097,4955.00,,0.72,0.1408000,
Kepler-332,Transit,3,34.21154000,0.189000,,,0.105,4955.00,,0.72,0.1962000,
Kepler-333,Transit,2,12.55115800,0.087000,,,0.118,4259.00,,0.53,0.1340000,
Kepler-333,Transit,2,24.08821000,0.135000,,,0.099,4259.00,,0.53,0.1663000,
Kepler-334,Transit,3,5.47031900,0.061000,,,0.100,5828.00,,1.07,0.1267000,
Kepler-334,Transit,3,12.75800500,0.107000,,,0.128,5828.00,,1.07,0.1703000,
Kepler-334,Transit,3,25.09849000,0.168000,,,0.126,5828.00,,1.07,0.1153000,
Kepler-335,Transit,2,6.56233100,0.075000,,,0.302,5877.00,,1.85,0.1681000,
Kepler-335,Transit,2,67.84446900,0.356000,,,0.274,5877.00,,1.85,0.5065000,
Kepler-336,Transit,3,2.02482300,0.033000,,,0.091,5867.00,,1.30,0.1151000,
Kepler-336,Transit,3,9.60000100,0.092000,,,0.187,5867.00,,1.30,0.1768000,
Kepler-336,Transit,3,20.67877200,0.154000,,,0.211,5867.00,,1.30,0.1881000,
Kepler-337,Transit,2,3.29278100,0.045000,,,0.137,5684.00,,1.76,0.1986000,
Kepler-337,Transit,2,9.69320100,0.093000,,,0.183,5684.00,,1.76,0.2295000,
Kepler-338,Transit,4,13.72697600,0.117000,,,0.218,5923.00,,1.74,0.3037000,
Kepler-338,Transit,4,24.31085600,0.172000,,,0.209,5923.00,,1.74,0.3675000,
Kepler-338,Transit,4,44.43101400,0.257000,,,0.268,5923.00,,1.74,0.4427000,
Kepler-338,Transit Timing Variations,4,9.34100000,,,0.02700,0.139,5923.00,,1.74,,
Kepler-339,Transit,3,4.97765600,0.055000,,,0.127,5631.00,,0.80,0.1064000,
Kepler-339,Transit,3,6.98805500,0.069000,,,0.103,5631.00,,0.80,0.1313000,
Kepler-339,Transit,3,10.55834500,0.091000,,,0.104,5631.00,,0.80,0.1421000,
Kepler-34,Transit,1,288.82200000,1.089600,0.182000,0.22000,0.764,5913.00,1.05,1.16,,
Kepler-340,Transit,2,14.84438700,0.134000,,,0.226,6620.00,,1.85,0.2344000,
Kepler-340,Transit,2,22.82466900,0.178000,,,0.301,6620.00,,1.85,0.2756000,
Kepler-341,Transit,4,5.19552800,0.060000,,,0.105,6012.00,,1.02,0.1590000,
Kepler-341,Transit,4,8.01041000,0.080000,,,0.152,6012.00,,1.02,0.1757000,
Kepler-341,Transit,4,27.66631300,0.182000,,,0.165,6012.00,,1.02,0.2520000,
Kepler-341,Transit,4,42.47326900,0.242000,,,0.178,6012.00,,1.02,0.2987000,
Kepler-342,Transit,4,15.17031800,0.128000,,,0.201,6175.00,,1.47,0.1673000,
Kepler-342,Transit,4,26.23413800,0.185000,,,0.175,6175.00,,1.47,0.1015000,
Kepler-342,Transit,4,39.45935700,0.242000,,,0.222,6175.00,,1.47,0.3402000,
Kepler-342,Transit,4,1.64422461,,,,0.079,6175.00,,1.47,0.1159250,
Kepler-343,Transit,2,8.96855000,0.088000,,,0.215,5807.00,,1.43,0.1803000,
Kepler-343,Transit,2,23.22182000,0.167000,,,0.180,5807.00,,1.43,0.1128000,
Kepler-344,Transit,2,21.96394500,0.153000,,,0.233,5774.00,,0.98,0.1115000,
Kepler-344,Transit,2,125.59680900,0.488000,,,0.263,5774.00,,0.98,0.3139000,
Kepler-345,Transit,2,7.41556300,0.066000,,,0.066,4504.00,,0.62,0.0821000,
Kepler-345,Transit,2,9.38742700,0.077000,,,0.107,4504.00,,0.62,0.0648000,
Kepler-346,Transit,2,6.51112700,0.071000,,,0.237,6033.00,,1.02,0.0629000,
Kepler-346,Transit,2,23.85154900,0.168000,,,0.274,6033.00,,1.02,0.0994000,
Kepler-347,Transit,2,12.79836000,0.110000,,,0.176,6088.00,,1.00,0.2602000,
Kepler-347,Transit,2,27.32087100,0.183000,,,0.156,6088.00,,1.00,0.1636000,
Kepler-348,Transit,2,7.05677000,0.076000,,,0.136,6177.00,,1.36,0.0795000,
Kepler-348,Transit,2,17.26542700,0.138000,,,0.119,6177.00,,1.36,0.2161000,
Kepler-349,Transit,2,5.92977800,0.065000,,,0.170,5956.00,,0.93,0.0985000,
Kepler-349,Transit,2,12.24762900,0.105000,,,0.175,5956.00,,0.93,0.1366000,
Kepler-35,Transit,1,131.45800000,0.603470,0.042000,0.12700,0.728,5606.00,0.89,1.03,,
Kepler-350,Transit,3,11.18956200,0.104000,,,0.165,6186.00,,1.53,0.2133000,
Kepler-350,Transit,3,17.84900000,,,0.01900,0.277,6186.00,,1.53,,
Kepler-350,Transit,3,26.13600000,,,0.04700,0.250,6186.00,,1.53,,
Kepler-351,Transit,3,37.05491900,0.214000,,,0.273,5643.00,,0.85,0.2134000,
Kepler-351,Transit,3,57.24809000,0.287000,,,0.285,5643.00,,0.85,0.2468000,
Kepler-351,Transit,3,142.54424700,,,,0.243,5643.00,,0.85,0.3728800,
Kepler-352,Transit,2,10.05537000,0.085000,,,0.077,5212.00,,0.78,0.1235000,
Kepler-352,Transit,2,16.33299500,0.118000,,,0.111,5212.00,,0.78,0.0884000,
Kepler-353,Transit,2,5.79527800,0.051000,,,0.079,3903.00,,0.50,0.0910000,
Kepler-353,Transit,2,8.41089400,0.065000,,,0.123,3903.00,,0.50,0.0939000,
Kepler-354,Transit,3,5.47666000,0.054000,,,0.164,4648.00,,0.67,0.1043000,
Kepler-354,Transit,3,16.93440200,0.115000,,,0.117,4648.00,,0.67,0.1440000,
Kepler-354,Transit,3,24.20984200,0.146000,,,0.111,4648.00,,0.67,0.1822000,
Kepler-355,Transit,2,11.03189000,0.102000,,,0.130,6184.00,,1.07,0.2056000,
Kepler-355,Transit,2,25.76229400,0.179000,,,0.242,6184.00,,1.07,0.2840000,
Kepler-356,Transit,2,4.61269600,0.057000,,,0.140,6133.00,,1.33,0.1238000,
Kepler-356,Transit,2,13.12163200,0.115000,,,0.161,6133.00,,1.33,0.1511000,
Kepler-357,Transit,3,6.47543400,0.063000,,,0.164,5036.00,,0.83,0.1105000,
Kepler-357,Transit,3,16.85837000,0.120000,,,0.238,5036.00,,0.83,0.0840000,
Kepler-357,Transit,3,49.49987500,0.246000,,,0.306,5036.00,,0.83,0.2747000,
Kepler-358,Transit,2,34.06046700,0.210000,,,0.243,5908.00,,0.95,0.1025000,
Kepler-358,Transit,2,83.48836900,0.381000,,,0.254,5908.00,,0.95,0.2537000,
Kepler-359,Transit,3,25.56322200,0.178000,,,0.315,6248.00,,1.09,0.1785000,
Kepler-359,Transit,3,57.68802000,0.307000,,,0.384,6248.00,,1.09,0.1734000,
Kepler-359,Transit,3,77.09569100,0.372000,,,0.358,6248.00,,1.09,0.1448000,
Kepler-36,Transit,2,13.83989000,0.115300,0.039000,0.01400,0.133,5911.00,1.07,1.63,0.2825000,
Kepler-36,Transit,2,16.23855000,0.128300,0.033000,0.02500,0.328,5911.00,1.07,1.63,0.3101000,
